date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:58:32	1733/1733	---M--	200	added ('OK')	image/svg+xml	etag:%22663a53e0-6c5%22	https://orlab.com.vn/wp-content/plugins/download-manager/assets/images/loader.svg	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/plugins/download-manager/assets/images/loader.svg	(from https://orlab.com.vn/wp-content/plugins/download-manager/assets/css/front.css?ver=6.4.3)
11:58:32	184740/184740	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22663a5464-2d1a4%22	https://orlab.com.vn/wp-content/plugins/wp-job-openings/assets/fonts/awsm-jobs-icomoon.eot?49gwka	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/plugins/wp-job-openings/assets/fonts/awsm-jobs-icomoon062a.eot	(from https://orlab.com.vn/wp-content/plugins/wp-job-openings/assets/css/general.min.css?ver=3.4.6)
11:58:32	184536/184536	---M--	200	added ('OK')	application/octet-stream	etag:%22663a5464-2d0d8%22	https://orlab.com.vn/wp-content/plugins/wp-job-openings/assets/fonts/awsm-jobs-icomoon.ttf?49gwka	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/plugins/wp-job-openings/assets/fonts/awsm-jobs-icomoon062a.ttf	(from https://orlab.com.vn/wp-content/plugins/wp-job-openings/assets/css/general.min.css?ver=3.4.6)
11:58:33	184612/184612	---M--	200	added ('OK')	application/font-woff	etag:%22663a5464-2d124%22	https://orlab.com.vn/wp-content/plugins/wp-job-openings/assets/fonts/awsm-jobs-icomoon.woff?49gwka	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/plugins/wp-job-openings/assets/fonts/awsm-jobs-icomoon062a.woff	(from https://orlab.com.vn/wp-content/plugins/wp-job-openings/assets/css/general.min.css?ver=3.4.6)
11:58:33	804/804	---M--	200	added ('OK')	image/svg+xml	etag:%22663a5464-324%22	https://orlab.com.vn/wp-content/plugins/wp-job-openings/assets/img/loading.svg	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/plugins/wp-job-openings/assets/img/loading.svg	(from https://orlab.com.vn/wp-content/plugins/wp-job-openings/assets/css/style.min.css?ver=3.4.6)
11:58:33	681697/681697	---M--	200	added ('OK')	image/svg+xml	etag:%22663a5464-a66e1%22	https://orlab.com.vn/wp-content/plugins/wp-job-openings/assets/fonts/awsm-jobs-icomoon.svg?49gwka	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/plugins/wp-job-openings/assets/fonts/awsm-jobs-icomoon062a.svg	(from https://orlab.com.vn/wp-content/plugins/wp-job-openings/assets/css/general.min.css?ver=3.4.6)
11:58:34	94248/94248	---M--	200	added ('OK')	application/octet-stream	etag:%2265e6c229-17028%22	https://orlab.com.vn/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.20.0	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb732.woff2	(from https://orlab.com.vn/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0)
11:58:34	213952/213952	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265e6c229-343c0%22	https://orlab.com.vn/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.20.0	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb732.eot	(from https://orlab.com.vn/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0)
11:58:34	115572/115572	---M--	200	added ('OK')	application/font-woff	etag:%2265e6c229-1c374%22	https://orlab.com.vn/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.20.0	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb732.woff	(from https://orlab.com.vn/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0)
11:58:35	213792/213792	---M--	200	added ('OK')	application/octet-stream	etag:%2265e6c229-34320%22	https://orlab.com.vn/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.20.0	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb732.ttf	(from https://orlab.com.vn/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0)
11:58:35	321759/321759	---M--	200	added ('OK')	image/svg+xml	etag:%2265e6c229-4e8df%22	https://orlab.com.vn/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.20.0	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb732.svg	(from https://orlab.com.vn/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0)
11:58:35	209275/209275	---M--	200	added ('OK')	image/jpeg	etag:%2265e6c22a-3317b%22	https://orlab.com.vn/wp-content/uploads/2022/08/blog5.jpg	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/uploads/2022/08/blog5.jpg	(from https://orlab.com.vn/wp-content/uploads/elementor/css/post-9313.css?ver=1709867609)
11:58:35	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265e6c220-207aa%22	https://orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-brands-400.eot	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-brands-400.eot	(from https://orlab.com.vn/wp-content/themes/techbiz/assets/css/fontawesome.min.css?ver=5.9.0)
11:58:36	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265e6c220-207aa%22	https://orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-brands-400.eot?	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-brands-400d41d.eot	(from https://orlab.com.vn/wp-content/themes/techbiz/assets/css/fontawesome.min.css?ver=5.9.0)
11:58:36	76636/76636	---M--	200	added ('OK')	application/octet-stream	etag:%2265e6c220-12b5c%22	https://orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-brands-400.woff2	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-brands-400.woff2	(from https://orlab.com.vn/wp-content/themes/techbiz/assets/css/fontawesome.min.css?ver=5.9.0)
11:58:36	89824/89824	---M--	200	added ('OK')	application/font-woff	etag:%2265e6c220-15ee0%22	https://orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-brands-400.woff	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-brands-400.woff	(from https://orlab.com.vn/wp-content/themes/techbiz/assets/css/fontawesome.min.css?ver=5.9.0)
11:58:36	132728/132728	---M--	200	added ('OK')	application/octet-stream	etag:%2265e6c220-20678%22	https://orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-brands-400.ttf	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-brands-400.ttf	(from https://orlab.com.vn/wp-content/themes/techbiz/assets/css/fontawesome.min.css?ver=5.9.0)
11:58:37	719417/719417	---M--	200	added ('OK')	image/svg+xml	etag:%2265e6c220-afa39%22	https://orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-brands-400.svg	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-brands-400.svg	(from https://orlab.com.vn/wp-content/themes/techbiz/assets/css/fontawesome.min.css?ver=5.9.0)
11:58:37	188560/188560	---M--	200	added ('OK')	application/octet-stream	etag:%2265e6c220-2e090%22	https://orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-duotone-900.woff2	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-duotone-900.woff2	(from https://orlab.com.vn/wp-content/themes/techbiz/assets/css/fontawesome.min.css?ver=5.9.0)
11:58:37	572078/572078	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265e6c220-8baae%22	https://orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-duotone-900.eot?	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-duotone-900d41d.eot	(from https://orlab.com.vn/wp-content/themes/techbiz/assets/css/fontawesome.min.css?ver=5.9.0)
11:58:37	572078/572078	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265e6c220-8baae%22	https://orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-duotone-900.eot	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-duotone-900.eot	(from https://orlab.com.vn/wp-content/themes/techbiz/assets/css/fontawesome.min.css?ver=5.9.0)
11:58:37	268072/268072	---M--	200	added ('OK')	application/font-woff	etag:%2265e6c220-41728%22	https://orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-duotone-900.woff	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-duotone-900.woff	(from https://orlab.com.vn/wp-content/themes/techbiz/assets/css/fontawesome.min.css?ver=5.9.0)
11:58:38	571780/571780	---M--	200	added ('OK')	application/octet-stream	etag:%2265e6c220-8b984%22	https://orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-duotone-900.ttf	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-duotone-900.ttf	(from https://orlab.com.vn/wp-content/themes/techbiz/assets/css/fontawesome.min.css?ver=5.9.0)
11:58:38	495342/495342	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265e6c220-78eee%22	https://orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-light-300.eot	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-light-300.eot	(from https://orlab.com.vn/wp-content/themes/techbiz/assets/css/fontawesome.min.css?ver=5.9.0)
11:58:38	190440/190440	---M--	200	added ('OK')	application/octet-stream	etag:%2265e6c220-2e7e8%22	https://orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-light-300.woff2	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-light-300.woff2	(from https://orlab.com.vn/wp-content/themes/techbiz/assets/css/fontawesome.min.css?ver=5.9.0)
11:58:39	252876/252876	---M--	200	added ('OK')	application/font-woff	etag:%2265e6c220-3dbcc%22	https://orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-light-300.woff	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-light-300.woff	(from https://orlab.com.vn/wp-content/themes/techbiz/assets/css/fontawesome.min.css?ver=5.9.0)
11:58:39	495342/495342	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265e6c220-78eee%22	https://orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-light-300.eot?	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-light-300d41d.eot	(from https://orlab.com.vn/wp-content/themes/techbiz/assets/css/fontawesome.min.css?ver=5.9.0)
11:58:39	495060/495060	---M--	200	added ('OK')	application/octet-stream	etag:%2265e6c220-78dd4%22	https://orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-light-300.ttf	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-light-300.ttf	(from https://orlab.com.vn/wp-content/themes/techbiz/assets/css/fontawesome.min.css?ver=5.9.0)
11:58:39	455974/455974	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265e6c220-6f526%22	https://orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-regular-400.eot	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-regular-400.eot	(from https://orlab.com.vn/wp-content/themes/techbiz/assets/css/fontawesome.min.css?ver=5.9.0)
11:58:41	174360/174360	---M--	200	added ('OK')	application/octet-stream	etag:%2265e6c220-2a918%22	https://orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-regular-400.woff2	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-regular-400.woff2	(from https://orlab.com.vn/wp-content/themes/techbiz/assets/css/fontawesome.min.css?ver=5.9.0)
11:58:41	455974/455974	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265e6c220-6f526%22	https://orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-regular-400.eot?	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-regular-400d41d.eot	(from https://orlab.com.vn/wp-content/themes/techbiz/assets/css/fontawesome.min.css?ver=5.9.0)
11:58:41	2434859/2434859	---M--	200	added ('OK')	image/svg+xml	etag:%2265e6c220-25272b%22	https://orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-light-300.svg	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-light-300.svg	(from https://orlab.com.vn/wp-content/themes/techbiz/assets/css/fontawesome.min.css?ver=5.9.0)
11:58:42	2606244/2606244	---M--	200	added ('OK')	image/svg+xml	etag:%2265e6c220-27c4a4%22	https://orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-duotone-900.svg	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-duotone-900.svg	(from https://orlab.com.vn/wp-content/themes/techbiz/assets/css/fontawesome.min.css?ver=5.9.0)
11:58:42	231248/231248	---M--	200	added ('OK')	application/font-woff	etag:%2265e6c220-38750%22	https://orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-regular-400.woff	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-regular-400.woff	(from https://orlab.com.vn/wp-content/themes/techbiz/assets/css/fontawesome.min.css?ver=5.9.0)
11:58:42	455680/455680	---M--	200	added ('OK')	application/octet-stream	etag:%2265e6c220-6f400%22	https://orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-regular-400.ttf	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-regular-400.ttf	(from https://orlab.com.vn/wp-content/themes/techbiz/assets/css/fontawesome.min.css?ver=5.9.0)
11:58:43	388846/388846	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265e6c220-5eeee%22	https://orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-solid-900.eot	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-solid-900.eot	(from https://orlab.com.vn/wp-content/themes/techbiz/assets/css/fontawesome.min.css?ver=5.9.0)
11:58:43	188716/188716	---M--	200	added ('OK')	application/font-woff	etag:%2265e6c220-2e12c%22	https://orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-solid-900.woff	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-solid-900.woff	(from https://orlab.com.vn/wp-content/themes/techbiz/assets/css/fontawesome.min.css?ver=5.9.0)
11:58:43	388846/388846	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265e6c220-5eeee%22	https://orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-solid-900.eot?	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-solid-900d41d.eot	(from https://orlab.com.vn/wp-content/themes/techbiz/assets/css/fontawesome.min.css?ver=5.9.0)
11:58:43	141600/141600	---M--	200	added ('OK')	application/octet-stream	etag:%2265e6c220-22920%22	https://orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-solid-900.woff2	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-solid-900.woff2	(from https://orlab.com.vn/wp-content/themes/techbiz/assets/css/fontawesome.min.css?ver=5.9.0)
11:58:44	388564/388564	---M--	200	added ('OK')	application/octet-stream	etag:%2265e6c220-5edd4%22	https://orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-solid-900.ttf	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-solid-900.ttf	(from https://orlab.com.vn/wp-content/themes/techbiz/assets/css/fontawesome.min.css?ver=5.9.0)
11:58:44	59678/59678	---M--	200	added ('OK')	image/jpeg	etag:%2265e6c22b-e91e%22	https://orlab.com.vn/wp-content/uploads/2022/09/ab-7-1.jpg	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/uploads/2022/09/ab-7-1.jpg	(from https://orlab.com.vn/introduction/)
11:58:45	48749/48749	---M--	200	added ('OK')	text/css	etag:%22664b3189-be6d%22	https://orlab.com.vn/wp-content/uploads/essential-addons-elementor/eael-9356.css?ver=1709740537	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/uploads/essential-addons-elementor/eael-9356e92f.css	(from https://orlab.com.vn/introduction/)
11:58:45	14300/14300	---M--	200	added ('OK')	text/css	etag:%2265e82f8a-37dc%22	https://orlab.com.vn/wp-content/uploads/elementor/css/post-9356.css?ver=1709715338	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/uploads/elementor/css/post-935687cd.css	(from https://orlab.com.vn/introduction/)
11:58:45	2175970/2175970	---M--	200	added ('OK')	image/svg+xml	etag:%2265e6c220-2133e2%22	https://orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-regular-400.svg	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-regular-400.svg	(from https://orlab.com.vn/wp-content/themes/techbiz/assets/css/fontawesome.min.css?ver=5.9.0)
11:58:46	677/677	---M--	200	added ('OK')	text/css	etag:%2265e6c229-2a5%22	https://orlab.com.vn/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://orlab.com.vn/introduction/)
11:58:46	1780032/1780032	---M--	200	added ('OK')	image/svg+xml	etag:%2265e6c220-1b2940%22	https://orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-solid-900.svg	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/themes/techbiz/assets/fonts/fa-solid-900.svg	(from https://orlab.com.vn/wp-content/themes/techbiz/assets/css/fontawesome.min.css?ver=5.9.0)
11:58:47	44974/44974	---MC-	200	added ('OK')	application/json	date:Thu,%2023%20May%202024%2004:58:46%20GMT	https://orlab.com.vn/wp-json/wp/v2/pages/9356	E:/Projects/orlab/orlab/orlab.com.vn/wp-json/wp/v2/pages/9356.json	(from https://orlab.com.vn/introduction/)
11:58:47	2861/2861	---MC-	200	added ('OK')	application/json	date:Thu,%2023%20May%202024%2004:58:47%20GMT	https://orlab.com.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Forlab.com.vn%2Fintroduction%2F	E:/Projects/orlab/orlab/orlab.com.vn/wp-json/oembed/1.0/embed5abd.json	(from https://orlab.com.vn/introduction/)
11:58:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2004:58:47%20GMT	https://orlab.com.vn/?p=9356	E:/Projects/orlab/orlab/orlab.com.vn/indexd45b.html	(from https://orlab.com.vn/introduction/)
11:58:48	3065/3065	---MC-	200	added ('OK')	text/xml	date:Thu,%2023%20May%202024%2004:58:47%20GMT	https://orlab.com.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Forlab.com.vn%2Fintroduction%2F&format=xml	E:/Projects/orlab/orlab/orlab.com.vn/wp-json/oembed/1.0/embeda2ee	(from https://orlab.com.vn/introduction/)
11:58:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2004:58:48%20GMT	https://orlab.com.vn/our-team	E:/Projects/orlab/orlab/orlab.com.vn/our-team	(from https://orlab.com.vn/introduction/)
11:58:48	44582/44582	---M--	200	added ('OK')	image/jpeg	etag:%2265e829cf-ae26%22	https://orlab.com.vn/wp-content/uploads/2024/03/TS-Ha-Minh-Hoang-e1709713871758.jpg	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/uploads/2024/03/TS-Ha-Minh-Hoang-e1709713871758.jpg	(from https://orlab.com.vn/introduction/)
11:58:49	197589/197589	---M--	200	added ('OK')	image/png	etag:%2265e7de4e-303d5%22	https://orlab.com.vn/wp-content/uploads/2024/03/571e9580483bc69a96b1f5a96630cc58.png	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/uploads/2024/03/571e9580483bc69a96b1f5a96630cc58.png	(from https://orlab.com.vn/introduction/)
11:58:49	89790/89790	---M--	200	added ('OK')	image/png	etag:%2265e7de73-15ebe%22	https://orlab.com.vn/wp-content/uploads/2024/03/fdf9e2b3d5a8fd0f7b462ea7ac4eec25.png	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/uploads/2024/03/fdf9e2b3d5a8fd0f7b462ea7ac4eec25.png	(from https://orlab.com.vn/introduction/)
11:58:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2004:58:49%20GMT	https://orlab.com.vn/our-team	E:/Projects/orlab/orlab/orlab.com.vn/our-team	(from https://orlab.com.vn/introduction/)
11:58:51	71602/71602	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2023%20May%202024%2004:58:49%20GMT	https://orlab.com.vn/introduction/minhhoangha.vth@gmail.com	E:/Projects/orlab/orlab/orlab.com.vn/introduction/minhhoangha.vth@gmail.com	(from https://orlab.com.vn/introduction/)
11:58:51	0/0	---M--	200	added ('OK')	application/javascript	etag:%22664b3189-0%22	https://orlab.com.vn/wp-content/uploads/essential-addons-elementor/eael-9356.js?ver=1709740537	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/uploads/essential-addons-elementor/eael-9356e92f.js	(from https://orlab.com.vn/introduction/)
11:58:51	260432/260432	---M--	200	added ('OK')	image/jpeg	etag:%2265e7e113-3f950%22	https://orlab.com.vn/wp-content/uploads/2024/03/808c598c768e29ed5475ed133a6c4ea4-scaled-e1709695251839.jpg	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/uploads/2024/03/808c598c768e29ed5475ed133a6c4ea4-scaled-e1709695251839.jpg	(from https://orlab.com.vn/our-team/)
11:58:51	6815/6815	---M--	200	added ('OK')	text/css	etag:%2265e8333d-1a9f%22	https://orlab.com.vn/wp-content/uploads/elementor/css/post-9359.css?ver=1709716285	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/uploads/elementor/css/post-93599002.css	(from https://orlab.com.vn/our-team/)
11:58:53	82397/82397	---MC-	200	added ('OK')	application/json	date:Thu,%2023%20May%202024%2004:58:52%20GMT	https://orlab.com.vn/wp-json/wp/v2/pages/9359	E:/Projects/orlab/orlab/orlab.com.vn/wp-json/wp/v2/pages/9359.json	(from https://orlab.com.vn/our-team/)
11:58:53	2985/2985	---MC-	200	added ('OK')	application/json	date:Thu,%2023%20May%202024%2004:58:53%20GMT	https://orlab.com.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Forlab.com.vn%2Four-team%2F	E:/Projects/orlab/orlab/orlab.com.vn/wp-json/oembed/1.0/embedc37f.json	(from https://orlab.com.vn/our-team/)
11:58:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2004:58:53%20GMT	https://orlab.com.vn/?p=9359	E:/Projects/orlab/orlab/orlab.com.vn/index94cd.html	(from https://orlab.com.vn/our-team/)
11:58:54	3198/3198	---MC-	200	added ('OK')	text/xml	date:Thu,%2023%20May%202024%2004:58:53%20GMT	https://orlab.com.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Forlab.com.vn%2Four-team%2F&format=xml	E:/Projects/orlab/orlab/orlab.com.vn/wp-json/oembed/1.0/embed2959	(from https://orlab.com.vn/our-team/)
11:58:54	91194/91194	---M--	200	added ('OK')	image/png	etag:%2265e7de27-1643a%22	https://orlab.com.vn/wp-content/uploads/2024/03/1d847680ee77fe74efe95920077f3f2f.png	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/uploads/2024/03/1d847680ee77fe74efe95920077f3f2f.png	(from https://orlab.com.vn/our-team/)
11:58:55	71595/71595	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2023%20May%202024%2004:58:54%20GMT	https://orlab.com.vn/team-details/nguyen-trung-thanh	E:/Projects/orlab/orlab/orlab.com.vn/team-details/nguyen-trung-thanh	(from https://orlab.com.vn/our-team/)
11:58:55	276245/276245	---M--	200	added ('OK')	image/jpeg	etag:%2265e7de50-43715%22	https://orlab.com.vn/wp-content/uploads/2024/03/586ce1378d2f7140873eed02c14d698b.jpg	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/uploads/2024/03/586ce1378d2f7140873eed02c14d698b.jpg	(from https://orlab.com.vn/our-team/)
11:58:56	270745/270745	---M--	200	added ('OK')	image/jpeg	etag:%2265e7de6f-42199%22	https://orlab.com.vn/wp-content/uploads/2024/03/e65817f6fdc7dc8ad5a768084ebcd6b1.jpeg	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/uploads/2024/03/e65817f6fdc7dc8ad5a768084ebcd6b1.jpg	(from https://orlab.com.vn/our-team/)
11:58:56	361089/361089	---M--	200	added ('OK')	image/jpeg	etag:%2265e7e1bb-58281%22	https://orlab.com.vn/wp-content/uploads/2024/03/7e01fdb74a55f6feb2a8d2d439de1c4a-scaled-e1709695419445.jpeg	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/uploads/2024/03/7e01fdb74a55f6feb2a8d2d439de1c4a-scaled-e1709695419445.jpg	(from https://orlab.com.vn/our-team/)
11:58:57	352557/352557	---M--	200	added ('OK')	image/jpeg	etag:%2265e7de63-5612d%22	https://orlab.com.vn/wp-content/uploads/2024/03/a86c17c93e3f7826ecc7a417776abe64.jpg	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/uploads/2024/03/a86c17c93e3f7826ecc7a417776abe64.jpg	(from https://orlab.com.vn/our-team/)
11:58:57	1057237/1057237	---M--	200	added ('OK')	image/png	etag:%2265e7de6b-1021d5%22	https://orlab.com.vn/wp-content/uploads/2024/03/e4cdc7c8ccb4492213bbe564f3097486.png	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/uploads/2024/03/e4cdc7c8ccb4492213bbe564f3097486.png	(from https://orlab.com.vn/our-team/)
11:58:57	84129/84129	---M--	200	added ('OK')	image/jpeg	etag:%2265e80ce0-148a1%22	https://orlab.com.vn/wp-content/uploads/2024/03/PDT0002_Le-Duy-Khanh-e1709706464652.jpg	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/uploads/2024/03/PDT0002_Le-Duy-Khanh-e1709706464652.jpg	(from https://orlab.com.vn/our-team/)
11:58:57	413055/413055	---M--	200	added ('OK')	image/jpeg	etag:%2265e80c5e-64d7f%22	https://orlab.com.vn/wp-content/uploads/2024/03/PDT0001_TranQuangToan.jpg	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/uploads/2024/03/PDT0001_TranQuangToan.jpg	(from https://orlab.com.vn/our-team/)
11:58:57	69728/69728	---M--	200	added ('OK')	image/jpeg	etag:%2265e80d15-11060%22	https://orlab.com.vn/wp-content/uploads/2024/03/PDT0003_Pham-Trung-Kien-e1709706517363.jpg	E:/Projects/orlab/orlab/orlab.com.vn/wp-content/uploads/2024/03/PDT0003_Pham-Trung-Kien-e1709706517363.jpg	(from https://orlab.com.vn/our-team/)
